iteration 1 max error 11.488971 
iteration 2 max error 7.133656 
iteration 3 max error 6.324659 
iteration 4 max error 5.635726 
iteration 5 max error 5.038824 
iteration 6 max error 4.512494 
iteration 7 max error 4.045202 
iteration 8 max error 3.628693 
iteration 9 max error 3.256548 
iteration 10 max error 2.923567 
-36.8672 -35.7676 -34.7129 -33.7008 -32.7289
-36.8666  -35.767 -34.7124 -33.7003 -32.7284
-36.8661 -35.7665 -34.7119 -33.6998 -32.7279
-36.8655  -35.766 -34.7114 -33.6993 -32.7275
 -36.865 -35.7655 -34.7109 -33.6988  -32.727
-36.8644 -35.7649 -34.7104 -33.6983 -32.7265
-36.8639 -35.7644 -34.7099 -33.6979 -32.7261
-36.8634 -35.7639 -34.7094 -33.6974 -32.7256
-36.8628 -35.7634 -34.7089 -33.6969 -32.7251
-36.8623 -35.7629 -34.7084 -33.6964 -32.7247
-36.8617 -35.7623 -34.7079 -33.6959 -32.7242
-36.8612 -35.7618 -34.7074 -33.6954 -32.7237
-36.8606 -35.7613 -34.7069 -33.6949 -32.7233
-36.8601 -35.7608 -34.7064 -33.6945 -32.7228
-36.8596 -35.7602 -34.7059  -33.694 -32.7223
 -36.859 -35.7597 -34.7054 -33.6935 -32.7218
-36.8585 -35.7592 -34.7048  -33.693 -32.7214
-36.8579 -35.7587 -34.7043 -33.6925 -32.7209
-36.8574 -35.7581 -34.7038  -33.692 -32.7204
-36.8569 -35.7576 -34.7033 -33.6915   -32.72
-36.8563 -35.7571 -34.7028 -33.6911 -32.7195
-36.8558 -35.7566 -34.7023 -33.6906  -32.719
-36.8552 -35.7561 -34.7018 -33.6901 -32.7186
-36.8547 -35.7555 -34.7013 -33.6896 -32.7181
-36.8541  -35.755 -34.7008 -33.6891 -32.7176
-36.8536 -35.7545 -34.7003 -33.6886 -32.7172
-36.8531  -35.754 -34.6998 -33.6881 -32.7167
-36.8525 -35.7534 -34.6993 -33.6877 -32.7162
 -36.852 -35.7529 -34.6988 -33.6872 -32.7158
-36.8514 -35.7524 -34.6983 -33.6867 -32.7153
-36.8509 -35.7519 -34.6978 -33.6862 -32.7148
-36.8503 -35.7514 -34.6973 -33.6857 -32.7143
-36.8498 -35.7508 -34.6968 -33.6852 -32.7139
-36.8493 -35.7503 -34.6963 -33.6847 -32.7134
-36.8487 -35.7498 -34.6958 -33.6843 -32.7129
-36.8482 -35.7493 -34.6953 -33.6838 -32.7125
-36.8476 -35.7487 -34.6948 -33.6833  -32.712
-36.8471 -35.7482 -34.6943 -33.6828 -32.7115
-36.8465 -35.7477 -34.6938 -33.6823 -32.7111
 -36.846 -35.7472 -34.6933 -33.6818 -32.7106
-36.8455 -35.7467 -34.6928 -33.6813 -32.7101
-36.8449 -35.7461 -34.6923 -33.6809 -32.7097
-36.8444 -35.7456 -34.6918 -33.6804 -32.7092
-36.8438 -35.7451 -34.6913 -33.6799 -32.7087
-36.8433 -35.7446 -34.6907 -33.6794 -32.7083
-36.8428  -35.744 -34.6902 -33.6789 -32.7078
-36.8422 -35.7435 -34.6897 -33.6784 -32.7073
-36.8417  -35.743 -34.6892 -33.6779 -32.7068
-36.8411 -35.7425 -34.6887 -33.6775 -32.7064
-36.8406  -35.742 -34.6882  -33.677 -32.7059
  -36.84 -35.7414 -34.6877 -33.6765 -32.7054
-36.8395 -35.7409 -34.6872  -33.676  -32.705
 -36.839 -35.7404 -34.6867 -33.6755 -32.7045
-36.8384 -35.7399 -34.6862  -33.675  -32.704
-36.8379 -35.7393 -34.6857 -33.6745 -32.7036
-36.8373 -35.7388 -34.6852 -33.6741 -32.7031
-36.8368 -35.7383 -34.6847 -33.6736 -32.7026
-36.8362 -35.7378 -34.6842 -33.6731 -32.7022
-36.8357 -35.7373 -34.6837 -33.6726 -32.7017
-36.8352 -35.7367 -34.6832 -33.6721 -32.7012
-36.8346 -35.7362 -34.6827 -33.6716 -32.7008
-36.8341 -35.7357 -34.6822 -33.6711 -32.7003
-36.8335 -35.7352 -34.6817 -33.6707 -32.6998
 -36.833 -35.7346 -34.6812 -33.6702 -32.6993
-36.8325 -35.7341 -34.6807 -33.6697 -32.6989
-36.8319 -35.7336 -34.6802 -33.6692 -32.6984
-36.8314 -35.7331 -34.6797 -33.6687 -32.6979
-36.8308 -35.7326 -34.6792 -33.6682 -32.6975
-36.8303  -35.732 -34.6787 -33.6677  -32.697
-36.8297 -35.7315 -34.6782 -33.6673 -32.6965
-36.8292  -35.731 -34.6777 -33.6668 -32.6961
-36.8287 -35.7305 -34.6772 -33.6663 -32.6956
-36.8281 -35.7299 -34.6767 -33.6658 -32.6951
-36.8276 -35.7294 -34.6762 -33.6653 -32.6947
 -36.827 -35.7289 -34.6756 -33.6648 -32.6942
-36.8265 -35.7284 -34.6751 -33.6643 -32.6937
 -36.826 -35.7279 -34.6746 -33.6639 -32.6933
-36.8254 -35.7273 -34.6741 -33.6634 -32.6928
-36.8249 -35.7268 -34.6736 -33.6629 -32.6923
-36.8243 -35.7263 -34.6731 -33.6624 -32.6919
-36.8238 -35.7258 -34.6726 -33.6619 -32.6914
-36.8232 -35.7252 -34.6721 -33.6614 -32.6909
-36.8227 -35.7247 -34.6716 -33.6609 -32.6905
-36.8222 -35.7242 -34.6711 -33.6605   -32.69
-36.8216 -35.7237 -34.6706   -33.66 -32.6895
-36.8211 -35.7232 -34.6701 -33.6595  -32.689
-36.8205 -35.7226 -34.6696  -33.659 -32.6886
  -36.82 -35.7221 -34.6691 -33.6585 -32.6881
-36.8195 -35.7216 -34.6686  -33.658 -32.6876
-36.8189 -35.7211 -34.6681 -33.6576 -32.6872
-36.8184 -35.7206 -34.6676 -33.6571 -32.6867
-36.8178   -35.72 -34.6671 -33.6566 -32.6862
-36.8173 -35.7195 -34.6666 -33.6561 -32.6858
-36.8167  -35.719 -34.6661 -33.6556 -32.6853
-36.8162 -35.7185 -34.6656 -33.6551 -32.6848
-36.8157 -35.7179 -34.6651 -33.6546 -32.6844
-36.8151 -35.7174 -34.6646 -33.6542 -32.6839
-36.8146 -35.7169 -34.6641 -33.6537 -32.6834
 -36.814 -35.7164 -34.6636 -33.6532  -32.683
-36.8135 -35.7159 -34.6631 -33.6527 -32.6825
 -36.813 -35.7153 -34.6626 -33.6522  -32.682
-36.8124 -35.7148 -34.6621 -33.6517 -32.6816
-36.8119 -35.7143 -34.6616 -33.6512 -32.6811
-36.8113 -35.7138 -34.6611 -33.6508 -32.6806
-36.8108 -35.7132 -34.6606 -33.6503 -32.6802
-36.8102 -35.7127 -34.6601 -33.6498 -32.6797
-36.8097 -35.7122 -34.6596 -33.6493 -32.6792
-36.8092 -35.7117  -34.659 -33.6488 -32.6787
-36.8086 -35.7112 -34.6585 -33.6483 -32.6783
-36.8081 -35.7106  -34.658 -33.6479 -32.6778
-36.8075 -35.7101 -34.6575 -33.6474 -32.6773
 -36.807 -35.7096  -34.657 -33.6469 -32.6769
-36.8065 -35.7091 -34.6565 -33.6464 -32.6764
-36.8059 -35.7086  -34.656 -33.6459 -32.6759
-36.8054  -35.708 -34.6555 -33.6454 -32.6755
-36.8048 -35.7075  -34.655 -33.6449  -32.675
-36.8043  -35.707 -34.6545 -33.6445 -32.6745
-36.8038 -35.7065  -34.654  -33.644 -32.6741
-36.8032 -35.7059 -34.6535 -33.6435 -32.6736
-36.8027 -35.7054  -34.653  -33.643 -32.6731
-36.8021 -35.7049 -34.6525 -33.6425 -32.6727
-36.8016 -35.7044  -34.652  -33.642 -32.6722
 -36.801 -35.7039 -34.6515 -33.6415 -32.6717
-36.8005 -35.7033  -34.651 -33.6411 -32.6713
   -36.8 -35.7028 -34.6505 -33.6406 -32.6708
-36.7994 -35.7023   -34.65 -33.6401 -32.6703
-36.7989 -35.7018 -34.6495 -33.6396 -32.6699
-36.7983 -35.7013  -34.649 -33.6391 -32.6694
-36.7978 -35.7007 -34.6485 -33.6386 -32.6689
-36.7973 -35.7002  -34.648 -33.6382 -32.6685
-36.7967 -35.6997 -34.6475 -33.6377  -32.668
-36.7962 -35.6992  -34.647 -33.6372 -32.6675
-36.7956 -35.6986 -34.6465 -33.6367  -32.667
-36.7951 -35.6981  -34.646 -33.6362 -32.6666
-36.7946 -35.6976 -34.6455 -33.6357 -32.6661
 -36.794 -35.6971  -34.645 -33.6352 -32.6656
-36.7935 -35.6966 -34.6445 -33.6348 -32.6652
-36.7929  -35.696  -34.644 -33.6343 -32.6647
-36.7924 -35.6955 -34.6435 -33.6338 -32.6642
-36.7918  -35.695  -34.643 -33.6333 -32.6638
-36.7913 -35.6945 -34.6425 -33.6328 -32.6633
-36.7908  -35.694  -34.642 -33.6323 -32.6628
-36.7902 -35.6934 -34.6415 -33.6319 -32.6624
-36.7897 -35.6929  -34.641 -33.6314 -32.6619
-36.7891 -35.6924 -34.6405 -33.6309 -32.6614
-36.7886 -35.6919 -34.6399 -33.6304  -32.661
-36.7881 -35.6913 -34.6394 -33.6299 -32.6605
-36.7875 -35.6908 -34.6389 -33.6294   -32.66
 -36.787 -35.6903 -34.6384 -33.6289 -32.6596
-36.7864 -35.6898 -34.6379 -33.6285 -32.6591
-36.7859 -35.6893 -34.6374  -33.628 -32.6586
-36.7854 -35.6887 -34.6369 -33.6275 -32.6582
-36.7848 -35.6882 -34.6364  -33.627 -32.6577
-36.7843 -35.6877 -34.6359 -33.6265 -32.6572
-36.7837 -35.6872 -34.6354  -33.626 -32.6568
-36.7832 -35.6867 -34.6349 -33.6256 -32.6563
-36.7827 -35.6861 -34.6344 -33.6251 -32.6558
-36.7821 -35.6856 -34.6339 -33.6246 -32.6554
-36.7816 -35.6851 -34.6334 -33.6241 -32.6549
 -36.781 -35.6846 -34.6329 -33.6236 -32.6544
-36.7805 -35.6841 -34.6324 -33.6231  -32.654
-36.7799 -35.6835 -34.6319 -33.6226 -32.6535
-36.7794  -35.683 -34.6314 -33.6222  -32.653
-36.7789 -35.6825 -34.6309 -33.6217 -32.6526
-36.7783  -35.682 -34.6304 -33.6212 -32.6521
-36.7778 -35.6814 -34.6299 -33.6207 -32.6516
-36.7772 -35.6809 -34.6294 -33.6202 -32.6511
-36.7767 -35.6804 -34.6289 -33.6197 -32.6507
-36.7762 -35.6799 -34.6284 -33.6193 -32.6502
-36.7756 -35.6794 -34.6279 -33.6188 -32.6497
-36.7751 -35.6788 -34.6274 -33.6183 -32.6493
-36.7745 -35.6783 -34.6269 -33.6178 -32.6488
 -36.774 -35.6778 -34.6264 -33.6173 -32.6483
-36.7735 -35.6773 -34.6259 -33.6168 -32.6479
-36.7729 -35.6768 -34.6254 -33.6163 -32.6474
-36.7724 -35.6762 -34.6249 -33.6159 -32.6469
-36.7718 -35.6757 -34.6244 -33.6154 -32.6465
-36.7713 -35.6752 -34.6239 -33.6149  -32.646
-36.7708 -35.6747 -34.6234 -33.6144 -32.6455
-36.7702 -35.6742 -34.6229 -33.6139 -32.6451
-36.7697 -35.6736 -34.6224 -33.6134 -32.6446
-36.7691 -35.6731 -34.6219  -33.613 -32.6441
-36.7686 -35.6726 -34.6214 -33.6125 -32.6437
-36.7681 -35.6721 -34.6209  -33.612 -32.6432
-36.7675 -35.6716 -34.6204 -33.6115 -32.6427
 -36.767  -35.671 -34.6199  -33.611 -32.6423
-36.7664 -35.6705 -34.6194 -33.6105 -32.6418
-36.7659   -35.67 -34.6189 -33.6101 -32.6413
-36.7654 -35.6695 -34.6184 -33.6096 -32.6409
-36.7648 -35.6689 -34.6179 -33.6091 -32.6404
-36.7643 -35.6684 -34.6174 -33.6086 -32.6399
-36.7637 -35.6679 -34.6168 -33.6081 -32.6395
-36.7632 -35.6674 -34.6163 -33.6076  -32.639
-36.7626 -35.6669 -34.6158 -33.6071 -32.6385
-36.7621 -35.6663 -34.6153 -33.6067 -32.6381
-36.7616 -35.6658 -34.6148 -33.6062 -32.6376
 -36.761 -35.6653 -34.6143 -33.6057 -32.6371
-36.7605 -35.6648 -34.6138 -33.6052 -32.6367
-36.7599 -35.6643 -34.6133 -33.6047 -32.6362
-36.7594 -35.6637 -34.6128 -33.6042 -32.6357
-36.7589 -35.6632 -34.6123 -33.6038 -32.6353
-36.7583 -35.6627 -34.6118 -33.6033 -32.6348
-36.7578 -35.6622 -34.6113 -33.6028 -32.6343
-36.7572 -35.6617 -34.6108 -33.6023 -32.6339
-36.7567 -35.6611 -34.6103 -33.6018 -32.6334
-36.7562 -35.6606 -34.6098 -33.6013 -32.6329
-36.7556 -35.6601 -34.6093 -33.6009 -32.6325
-36.7551 -35.6596 -34.6088 -33.6004  -32.632
-36.7545 -35.6591 -34.6083 -33.5999 -32.6315
 -36.754 -35.6585 -34.6078 -33.5994 -32.6311
-36.7535  -35.658 -34.6073 -33.5989 -32.6306
-36.7529 -35.6575 -34.6068 -33.5984 -32.6301
-36.7524  -35.657 -34.6063  -33.598 -32.6297
-36.7518 -35.6565 -34.6058 -33.5975 -32.6292
-36.7513 -35.6559 -34.6053  -33.597 -32.6287
-36.7508 -35.6554 -34.6048 -33.5965 -32.6283
-36.7502 -35.6549 -34.6043  -33.596 -32.6278
-36.7497 -35.6544 -34.6038 -33.5955 -32.6273
-36.7491 -35.6539 -34.6033  -33.595 -32.6269
-36.7486 -35.6533 -34.6028 -33.5946 -32.6264
-36.7481 -35.6528 -34.6023 -33.5941 -32.6259
-36.7475 -35.6523 -34.6018 -33.5936 -32.6255
 -36.747 -35.6518 -34.6013 -33.5931  -32.625
-36.7464 -35.6513 -34.6008 -33.5926 -32.6245
-36.7459 -35.6507 -34.6003 -33.5921 -32.6241
-36.7454 -35.6502 -34.5998 -33.5917 -32.6236
-36.7448 -35.6497 -34.5993 -33.5912 -32.6231
-36.7443 -35.6492 -34.5988 -33.5907 -32.6227
-36.7437 -35.6486 -34.5983 -33.5902 -32.6222
-36.7432 -35.6481 -34.5978 -33.5897 -32.6217
-36.7427 -35.6476 -34.5973 -33.5892 -32.6213
-36.7421 -35.6471 -34.5968 -33.5888 -32.6208
-36.7416 -35.6466 -34.5963 -33.5883 -32.6203
 -36.741  -35.646 -34.5958 -33.5878 -32.6198
-36.7405 -35.6455 -34.5953 -33.5873 -32.6194
  -36.74  -35.645 -34.5948 -33.5868 -32.6189
-36.7394 -35.6445 -34.5943 -33.5863 -32.6184
-36.7389  -35.644 -34.5938 -33.5859  -32.618
-36.7383 -35.6434 -34.5933 -33.5854 -32.6175
-36.7378 -35.6429 -34.5928 -33.5849  -32.617
-36.7373 -35.6424 -34.5923 -33.5844 -32.6166
-36.7367 -35.6419 -34.5918 -33.5839 -32.6161
-36.7362 -35.6414 -34.5913 -33.5834 -32.6156
-36.7356 -35.6408 -34.5908  -33.583 -32.6152
-36.7351 -35.6403 -34.5903 -33.5825 -32.6147
-36.7346 -35.6398 -34.5898  -33.582 -32.6142
 -36.734 -35.6393 -34.5893 -33.5815 -32.6138
-36.7335 -35.6388 -34.5888  -33.581 -32.6133
-36.7329 -35.6382 -34.5883 -33.5805 -32.6128
-36.7324 -35.6377 -34.5878 -33.5801 -32.6124
-36.7319 -35.6372 -34.5873 -33.5796 -32.6119
-36.7313 -35.6367 -34.5868 -33.5791 -32.6114
-36.7308 -35.6362 -34.5863 -33.5786  -32.611
-36.7302 -35.6356 -34.5857 -33.5781 -32.6105
-36.7297 -35.6351 -34.5852 -33.5776   -32.61
-36.7292 -35.6346 -34.5847 -33.5772 -32.6096
-36.7286 -35.6341 -34.5842 -33.5767 -32.6091
-36.7281 -35.6336 -34.5837 -33.5762 -32.6086
-36.7275  -35.633 -34.5832 -33.5757 -32.6082
 -36.727 -35.6325 -34.5827 -33.5752 -32.6077
-36.7265  -35.632 -34.5822 -33.5747 -32.6072
-36.7259 -35.6315 -34.5817 -33.5743 -32.6068
-36.7254  -35.631 -34.5812 -33.5738 -32.6063
-36.7248 -35.6304 -34.5807 -33.5733 -32.6058
-36.7243 -35.6299 -34.5802 -33.5728 -32.6054
-36.7238 -35.6294 -34.5797 -33.5723 -32.6049
-36.7232 -35.6289 -34.5792 -33.5718 -32.6044
-36.7227 -35.6284 -34.5787 -33.5714  -32.604
-36.7221 -35.6278 -34.5782 -33.5709 -32.6035
-36.7216 -35.6273 -34.5777 -33.5704  -32.603
-36.7211 -35.6268 -34.5772 -33.5699 -32.6026
-36.7205 -35.6263 -34.5767 -33.5694 -32.6021
  -36.72 -35.6258 -34.5762 -33.5689 -32.6017
-36.7195 -35.6252 -34.5757 -33.5685 -32.6012
-36.7189 -35.6247 -34.5752  -33.568 -32.6007
-36.7184 -35.6242 -34.5747 -33.5675 -32.6003
-36.7178 -35.6237 -34.5742  -33.567 -32.5998
-36.7173 -35.6232 -34.5737 -33.5665 -32.5993
-36.7168 -35.6226 -34.5732  -33.566 -32.5989
-36.7162 -35.6221 -34.5727 -33.5656 -32.5984
-36.7157 -35.6216 -34.5722 -33.5651 -32.5979
-36.7151 -35.6211 -34.5717 -33.5646 -32.5975
-36.7146 -35.6206 -34.5712 -33.5641  -32.597
-36.7141 -35.6201 -34.5707 -33.5636 -32.5965
-36.7135 -35.6195 -34.5702 -33.5631 -32.5961
 -36.713  -35.619 -34.5697 -33.5627 -32.5956
-36.7124 -35.6185 -34.5692 -33.5622 -32.5951
-36.7119  -35.618 -34.5687 -33.5617 -32.5947
-36.7114 -35.6175 -34.5682 -33.5612 -32.5942
-36.7108 -35.6169 -34.5677 -33.5607 -32.5937
-36.7103 -35.6164 -34.5672 -33.5602 -32.5933
-36.7097 -35.6159 -34.5667 -33.5598 -32.5928
-36.7092 -35.6154 -34.5662 -33.5593 -32.5923
-36.7087 -35.6149 -34.5657 -33.5588 -32.5919
-36.7081 -35.6143 -34.5652 -33.5583 -32.5914
-36.7076 -35.6138 -34.5647 -33.5578 -32.5909
 -36.707 -35.6133 -34.5642 -33.5573 -32.5905
-36.7065 -35.6128 -34.5637 -33.5569   -32.59
 -36.706 -35.6123 -34.5632 -33.5564 -32.5895
-36.7054 -35.6117 -34.5627 -33.5559 -32.5891
-36.7049 -35.6112 -34.5622 -33.5554 -32.5886
-36.7043 -35.6107 -34.5617 -33.5549 -32.5881
-36.7038 -35.6102 -34.5612 -33.5544 -32.5877
-36.7033 -35.6097 -34.5607  -33.554 -32.5872
-36.7027 -35.6091 -34.5602 -33.5535 -32.5867
-36.7022 -35.6086 -34.5597  -33.553 -32.5863
-36.7017 -35.6081 -34.5592 -33.5525 -32.5858
-36.7011 -35.6076 -34.5587  -33.552 -32.5853
-36.7006 -35.6071 -34.5582 -33.5515 -32.5849
   -36.7 -35.6065 -34.5577 -33.5511 -32.5844
-36.6995  -35.606 -34.5572 -33.5506 -32.5839
 -36.699 -35.6055 -34.5567 -33.5501 -32.5835
-36.6984  -35.605 -34.5562 -33.5496  -32.583
-36.6979 -35.6045 -34.5557 -33.5491 -32.5825
-36.6973 -35.6039 -34.5552 -33.5486 -32.5821
-36.6968 -35.6034 -34.5547 -33.5482 -32.5816
-36.6963 -35.6029 -34.5542 -33.5477 -32.5811
-36.6957 -35.6024 -34.5537 -33.5472 -32.5807
-36.6952 -35.6019 -34.5532 -33.5467 -32.5802
-36.6946 -35.6013 -34.5527 -33.5462 -32.5797
-36.6941 -35.6008 -34.5522 -33.5457 -32.5793
-36.6936 -35.6003 -34.5517 -33.5453 -32.5788
 -36.693 -35.5998 -34.5512 -33.5448 -32.5783
-36.6925 -35.5993 -34.5507 -33.5443 -32.5779
 -36.692 -35.5988 -34.5502 -33.5438 -32.5774
-36.6914 -35.5982 -34.5497 -33.5433 -32.5769
-36.6909 -35.5977 -34.5492 -33.5428 -32.5765
-36.6903 -35.5972 -34.5487 -33.5424  -32.576
-36.6898 -35.5967 -34.5482 -33.5419 -32.5755
-36.6893 -35.5962 -34.5477 -33.5414 -32.5751
-36.6887 -35.5956 -34.5472 -33.5409 -32.5746
-36.6882 -35.5951 -34.5467 -33.5404 -32.5741
-36.6876 -35.5946 -34.5462   -33.54 -32.5737
-36.6871 -35.5941 -34.5457 -33.5395 -32.5732
-36.6866 -35.5936 -34.5452  -33.539 -32.5727
 -36.686  -35.593 -34.5447 -33.5385 -32.5723
-36.6855 -35.5925 -34.5442  -33.538 -32.5718
-36.6849  -35.592 -34.5437 -33.5375 -32.5713
-36.6844 -35.5915 -34.5432 -33.5371 -32.5709
-36.6839  -35.591 -34.5427 -33.5366 -32.5704
-36.6833 -35.5904 -34.5422 -33.5361   -32.57
-36.6828 -35.5899 -34.5417 -33.5356 -32.5695
-36.6823 -35.5894 -34.5412 -33.5351  -32.569
-36.6817 -35.5889 -34.5407 -33.5346 -32.5686
-36.6812 -35.5884 -34.5402 -33.5342 -32.5681
-36.6806 -35.5879 -34.5397 -33.5337 -32.5676
-36.6801 -35.5873 -34.5392 -33.5332 -32.5672
-36.6796 -35.5868 -34.5387 -33.5327 -32.5667
 -36.679 -35.5863 -34.5382 -33.5322 -32.5662
-36.6785 -35.5858 -34.5377 -33.5317 -32.5658
-36.6779 -35.5853 -34.5372 -33.5313 -32.5653
-36.6774 -35.5847 -34.5367 -33.5308 -32.5648
-36.6769 -35.5842 -34.5362 -33.5303 -32.5644
-36.6763 -35.5837 -34.5357 -33.5298 -32.5639
-36.6758 -35.5832 -34.5352 -33.5293 -32.5634
-36.6753 -35.5827 -34.5347 -33.5288  -32.563
-36.6747 -35.5821 -34.5342 -33.5284 -32.5625
-36.6742 -35.5816 -34.5337 -33.5279  -32.562
-36.6736 -35.5811 -34.5332 -33.5274 -32.5616
-36.6731 -35.5806 -34.5327 -33.5269 -32.5611
-36.6726 -35.5801 -34.5322 -33.5264 -32.5606
 -36.672 -35.5795 -34.5317  -33.526 -32.5602
-36.6715  -35.579 -34.5312 -33.5255 -32.5597
-36.6709 -35.5785 -34.5307  -33.525 -32.5592
-36.6704  -35.578 -34.5302 -33.5245 -32.5588
-36.6699 -35.5775 -34.5297  -33.524 -32.5583
-36.6693  -35.577 -34.5292 -33.5235 -32.5578
-36.6688 -35.5764 -34.5287 -33.5231 -32.5574
-36.6682 -35.5759 -34.5282 -33.5226 -32.5569
-36.6677 -35.5754 -34.5277 -33.5221 -32.5564
-36.6672 -35.5749 -34.5272 -33.5216  -32.556
-36.6666 -35.5744 -34.5267 -33.5211 -32.5555
-36.6661 -35.5738 -34.5262 -33.5206 -32.5551
-36.6656 -35.5733 -34.5257 -33.5202 -32.5546
 -36.665 -35.5728 -34.5252 -33.5197 -32.5541
-36.6645 -35.5723 -34.5247 -33.5192 -32.5537
-36.6639 -35.5718 -34.5242 -33.5187 -32.5532
-36.6634 -35.5712 -34.5237 -33.5182 -32.5527
-36.6629 -35.5707 -34.5232 -33.5178 -32.5523
-36.6623 -35.5702 -34.5227 -33.5173 -32.5518
-36.6618 -35.5697 -34.5222 -33.5168 -32.5513
-36.6613 -35.5692 -34.5217 -33.5163 -32.5509
-36.6607 -35.5687 -34.5212 -33.5158 -32.5504
-36.6602 -35.5681 -34.5207 -33.5153 -32.5499
-36.6596 -35.5676 -34.5202 -33.5149 -32.5495
-36.6591 -35.5671 -34.5197 -33.5144  -32.549
-36.6586 -35.5666 -34.5192 -33.5139 -32.5485
 -36.658 -35.5661 -34.5187 -33.5134 -32.5481
-36.6575 -35.5655 -34.5182 -33.5129 -32.5476
-36.6569  -35.565 -34.5177 -33.5124 -32.5471
-36.6564 -35.5645 -34.5172  -33.512 -32.5467
-36.6559  -35.564 -34.5167 -33.5115 -32.5462
-36.6553 -35.5635 -34.5162  -33.511 -32.5457
-36.6548  -35.563 -34.5157 -33.5105 -32.5453
-36.6543 -35.5624 -34.5152   -33.51 -32.5448
-36.6537 -35.5619 -34.5147 -33.5096 -32.5443
-36.6532 -35.5614 -34.5142 -33.5091 -32.5439
-36.6526 -35.5609 -34.5137 -33.5086 -32.5434
-36.6521 -35.5604 -34.5132 -33.5081  -32.543
-36.6516 -35.5598 -34.5127 -33.5076 -32.5425
 -36.651 -35.5593 -34.5122 -33.5071  -32.542
-36.6505 -35.5588 -34.5117 -33.5067 -32.5416
-36.6499 -35.5583 -34.5112 -33.5062 -32.5411
-36.6494 -35.5578 -34.5107 -33.5057 -32.5406
-36.6489 -35.5572 -34.5102 -33.5052 -32.5402
-36.6483 -35.5567 -34.5097 -33.5047 -32.5397
-36.6478 -35.5562 -34.5092 -33.5043 -32.5392
-36.6473 -35.5557 -34.5087 -33.5038 -32.5388
-36.6467 -35.5552 -34.5082 -33.5033 -32.5383
-36.6462 -35.5547 -34.5077 -33.5028 -32.5378
-36.6456 -35.5541 -34.5072 -33.5023 -32.5374
-36.6451 -35.5536 -34.5067 -33.5018 -32.5369
-36.6446 -35.5531 -34.5062 -33.5014 -32.5364
 -36.644 -35.5526 -34.5057 -33.5009  -32.536
-36.6435 -35.5521 -34.5052 -33.5004 -32.5355
 -36.643 -35.5515 -34.5047 -33.4999  -32.535
-36.6424  -35.551 -34.5042 -33.4994 -32.5346
-36.6419 -35.5505 -34.5037  -33.499 -32.5341
-36.6413   -35.55 -34.5032 -33.4985 -32.5336
-36.6408 -35.5495 -34.5027  -33.498 -32.5332
-36.6403  -35.549 -34.5022 -33.4975 -32.5327
-36.6397 -35.5484 -34.5017  -33.497 -32.5323
-36.6392 -35.5479 -34.5012 -33.4965 -32.5318
-36.6387 -35.5474 -34.5007 -33.4961 -32.5313
-36.6381 -35.5469 -34.5002 -33.4956 -32.5309
-36.6376 -35.5464 -34.4997 -33.4951 -32.5304
 -36.637 -35.5458 -34.4992 -33.4946 -32.5299
-36.6365 -35.5453 -34.4987 -33.4941 -32.5295
 -36.636 -35.5448 -34.4982 -33.4937  -32.529
-36.6354 -35.5443 -34.4977 -33.4932 -32.5285
-36.6349 -35.5438 -34.4972 -33.4927 -32.5281
-36.6344 -35.5433 -34.4967 -33.4922 -32.5276
-36.6338 -35.5427 -34.4962 -33.4917 -32.5271
-36.6333 -35.5422 -34.4957 -33.4912 -32.5267
-36.6327 -35.5417 -34.4952 -33.4908 -32.5262
-36.6322 -35.5412 -34.4947 -33.4903 -32.5257
-36.6317 -35.5407 -34.4942 -33.4898 -32.5253
-36.6311 -35.5401 -34.4937 -33.4893 -32.5248
-36.6306 -35.5396 -34.4932 -33.4888 -32.5243
  -36.63 -35.5391 -34.4927 -33.4884 -32.5239
-36.6295 -35.5386 -34.4922 -33.4879 -32.5234
 -36.629 -35.5381 -34.4917 -33.4874  -32.523
-36.6284 -35.5376 -34.4912 -33.4869 -32.5225
-36.6279  -35.537 -34.4907 -33.4864  -32.522
-36.6274 -35.5365 -34.4902 -33.4859 -32.5216
-36.6268  -35.536 -34.4897 -33.4855 -32.5211
-36.6263 -35.5355 -34.4892  -33.485 -32.5206
-36.6257  -35.535 -34.4887 -33.4845 -32.5202
-36.6252 -35.5345 -34.4882  -33.484 -32.5197
-36.6247 -35.5339 -34.4877 -33.4835 -32.5192
-36.6241 -35.5334 -34.4872 -33.4831 -32.5188
-36.6236 -35.5329 -34.4867 -33.4826 -32.5183
-36.6231 -35.5324 -34.4862 -33.4821 -32.5178
-36.6225 -35.5319 -34.4857 -33.4816 -32.5174
 -36.622 -35.5313 -34.4852 -33.4811 -32.5169
-36.6214 -35.5308 -34.4847 -33.4806 -32.5164
-36.6209 -35.5303 -34.4842 -33.4802  -32.516
-36.6204 -35.5298 -34.4837 -33.4797 -32.5155
-36.6198 -35.5293 -34.4832 -33.4792 -32.5151
-36.6193 -35.5288 -34.4827 -33.4787 -32.5146
-36.6188 -35.5282 -34.4822 -33.4782 -32.5141
-36.6182 -35.5277 -34.4817 -33.4778 -32.5137
-36.6177 -35.5272 -34.4812 -33.4773 -32.5132
-36.6172 -35.5267 -34.4807 -33.4768 -32.5127
-36.6166 -35.5262 -34.4802 -33.4763 -32.5123
-36.6161 -35.5256 -34.4797 -33.4758 -32.5118
